   0.00000000 -133.31006403 
  40.00000000 -133.31195836 
  80.00000000 -133.31301360 
 120.00000000 -133.33311658 
 160.00000000 -133.32756739 
 200.00000000 -133.32783374 
 240.00000000 -133.32488589 
 280.00000000 -133.32488754 
 320.00000000 -133.32722699 
 360.00000000 -133.32048524 
