CMDLINE /home/esp/anaconda3/envs/Igor/bin/python3.10 Laboratory/drFrankenstein.py --config Config_Files/06_PHG_charmm.yaml
MEM 0.250000 1754659264.6710
MEM 27.468750 1754659264.7714
MEM 46.820312 1754659264.8717
MEM 73.000000 1754659264.9720
MEM 127.000000 1754659265.0724
MEM 127.000000 1754659265.1727
MEM 168.554688 1754659265.2731
MEM 186.054688 1754659265.3739
MEM 209.804688 1754659265.4744
MEM 219.804688 1754659265.5747
MEM 237.054688 1754659265.6750
MEM 252.070312 1754659265.7754
MEM 265.320312 1754659265.8758
MEM 266.820312 1754659265.9761
MEM 273.605469 1754659266.0764
MEM 288.855469 1754659266.1772
MEM 304.105469 1754659266.2776
MEM 314.355469 1754659266.3780
MEM 334.355469 1754659266.4785
MEM 346.855469 1754659266.5788
MEM 371.105469 1754659266.6792
MEM 388.855469 1754659266.7795
MEM 405.605469 1754659266.8798
MEM 422.640625 1754659266.9802
MEM 436.140625 1754659267.0805
MEM 436.140625 1754659267.1809
MEM 436.140625 1754659267.2813
MEM 436.140625 1754659267.3816
MEM 436.140625 1754659267.4819
MEM 436.140625 1754659267.5823
MEM 436.140625 1754659267.6827
MEM 418.550781 1754659267.7831
MEM 418.550781 1754659267.8836
MEM 418.550781 1754659267.9839
MEM 418.550781 1754659268.0844
MEM 420.300781 1754659268.1849
MEM 420.300781 1754659268.2854
MEM 433.050781 1754659268.3859
MEM 433.300781 1754659268.4862
MEM 439.800781 1754659268.5866
MEM 439.800781 1754659268.6874
MEM 407.468750 1754659268.7879
MEM 0.000000 1754659268.8883
